,jyoCd,Kyori,TrackCD,LR,taikei_0,taikei_1,taikei_2,taikei_3,taikei_4,taikei_5,taikei_10,taikei_11,taikei_12,taikei_13,taikei_14,taikei_15
15655,09,2000,1,1,2,3,3,3,3,3,3,3,3,2,2,2
15656,09,2000,1,1,2,2,2,2,2,2,2,1,2,1,1,1
15657,09,2000,1,1,2,2,2,2,2,2,2,1,2,2,3,3
15658,09,2000,1,1,2,3,3,3,2,2,3,2,1,2,3,3
15659,09,2000,1,1,2,3,3,3,2,1,3,2,2,3,2,3
15660,09,2000,1,1,3,3,3,3,2,2,3,2,2,1,2,3
15661,09,2000,1,1,3,3,3,3,3,1,3,3,2,2,3,3
15662,09,2000,1,1,2,3,2,3,2,1,3,3,2,2,1,1
15663,09,2000,1,1,2,2,2,2,2,2,2,2,2,2,1,1
15664,02,1200,1,1,2,2,2,2,2,2,3,2,3,3,2,2
15665,02,1200,1,1,2,3,2,3,2,1,3,2,2,1,2,2
15666,02,1200,1,1,3,3,3,2,2,1,2,1,3,3,2,2
15667,02,1200,1,1,3,3,3,3,2,2,2,2,3,3,2,2
15668,02,1200,1,1,3,2,3,2,2,1,2,2,3,3,2,2
15669,02,1200,1,1,3,3,3,3,2,1,3,2,1,2,2,2
15670,02,1200,1,1,2,3,3,3,3,3,3,3,3,3,2,2
15671,02,1200,1,1,2,3,2,2,2,2,2,2,2,2,3,3
15672,02,1200,1,1,2,2,2,2,2,1,2,1,2,2,2,2
15673,02,1200,1,1,2,3,2,2,2,1,2,1,2,2,3,3
15674,05,1400,1,2,0,3,3,3,2,2,3,2,3,3,1,2
15675,05,1400,1,2,2,3,2,3,2,2,2,1,3,3,2,3
15676,05,1400,1,2,2,3,3,2,2,1,3,2,2,2,2,3
15677,05,1400,1,2,2,2,2,2,2,2,2,2,3,3,3,3
15678,05,1400,1,2,2,3,3,2,2,2,3,3,3,3,3,3
15679,05,1400,1,2,2,3,2,2,2,1,3,3,3,3,2,2
15680,05,1400,1,2,2,3,2,3,2,2,3,2,2,2,3,3
15681,05,1400,1,2,2,3,3,3,2,1,3,2,2,2,3,3
15682,05,1400,1,2,2,3,3,3,2,2,3,2,2,1,2,3
15683,05,1400,1,2,2,3,2,3,3,2,3,2,2,2,2,3
15684,05,2000,1,2,2,3,3,3,2,2,3,2,0,0,2,2
15685,05,2000,1,2,2,2,2,3,3,2,3,2,3,3,2,2
15686,05,2000,1,2,2,3,2,2,2,2,3,2,2,1,2,3
15687,05,2000,1,2,2,2,2,2,2,2,2,1,2,2,2,2
15688,05,2000,1,2,3,3,3,3,2,2,3,2,3,3,3,3
15689,05,2000,1,2,2,3,3,2,2,1,2,2,2,3,3,3
15690,05,2000,1,2,2,3,3,3,2,2,2,1,1,1,2,2
15691,05,2000,1,2,2,2,2,2,2,1,2,1,2,1,2,2
15692,05,2000,1,2,2,2,2,2,2,2,2,2,2,2,1,1
15693,09,1600,1,1,2,2,2,2,2,1,2,1,2,2,2,3
15694,09,1600,1,1,2,2,2,2,2,2,3,2,2,2,3,3
15695,09,1600,1,1,2,2,2,2,2,1,3,2,3,3,2,2
15696,09,1600,1,1,2,3,3,2,2,2,2,2,2,2,2,2
15697,09,1600,1,1,2,3,2,2,2,1,3,2,2,2,2,3
15698,09,1600,1,1,2,3,2,2,2,2,2,2,3,3,3,3
15699,09,1600,1,1,2,2,2,2,2,1,3,2,3,3,3,3
15700,09,1200,1,1,2,2,2,2,2,2,2,1,2,1,2,2
15701,09,1200,1,1,3,3,3,2,2,1,2,2,2,2,2,2
15702,09,1200,1,1,2,3,2,2,2,1,3,2,3,3,3,3
15703,09,1200,1,1,2,3,2,3,2,2,2,1,3,2,3,3
15704,09,1200,1,1,2,2,2,2,2,1,3,3,3,3,3,3
15705,09,1200,1,1,2,3,3,2,2,1,2,2,2,2,2,2
15706,09,1200,1,1,2,3,3,3,2,1,3,2,2,1,3,3
15707,09,1200,1,1,2,3,2,3,2,1,2,1,2,2,2,2
15708,09,1200,1,1,3,3,3,2,2,1,2,2,1,1,3,3
15709,09,1200,1,1,2,3,3,3,2,2,3,2,2,1,2,2
15710,09,1400,2,1,3,3,3,2,2,2,2,2,2,2,3,3
15711,09,1400,2,1,2,2,2,2,2,2,2,1,3,2,2,2
15712,09,1400,2,1,3,3,3,2,2,1,3,2,2,2,2,2
15713,09,1400,2,1,2,2,2,2,2,1,3,2,2,1,3,3
15714,09,1400,2,1,2,2,2,2,2,1,2,1,3,2,2,2
15715,09,1400,2,1,2,2,2,2,2,1,3,2,2,2,2,2
15716,09,1400,2,1,2,2,2,2,2,1,1,1,3,3,2,3
15717,09,1400,2,1,2,3,2,2,2,1,2,2,2,2,2,2
15718,09,1400,2,1,2,2,2,2,2,1,2,2,3,3,2,3
15719,09,1400,2,1,3,2,2,2,2,1,2,1,2,2,2,3
15720,09,1400,2,1,3,2,3,2,2,1,3,2,1,1,3,3
15721,09,1400,2,1,2,3,3,2,2,2,2,2,2,2,3,3
15722,09,1400,2,1,2,2,2,2,2,1,1,1,2,2,2,3
15723,09,1400,2,1,2,2,2,3,2,2,2,2,3,3,2,2
15724,02,1200,1,1,3,2,3,2,2,1,2,1,3,3,2,2
15725,02,1200,1,1,2,2,2,2,2,1,2,1,2,2,2,2
15726,02,1200,1,1,2,3,2,3,2,1,3,2,2,1,2,2
15727,02,1200,1,1,3,3,3,2,2,2,3,2,2,2,2,2
15728,02,1200,1,1,2,3,3,2,2,1,3,2,3,3,2,3
15729,02,1200,1,1,2,3,2,2,2,2,3,2,2,2,3,3
15730,02,1200,1,1,2,3,2,3,2,1,2,1,2,3,2,3
15731,02,1200,1,1,2,3,3,3,2,2,3,2,0,0,3,3
15732,02,1200,1,1,2,3,3,3,2,2,2,2,3,2,3,3
15733,02,1200,1,1,2,3,3,3,2,1,2,2,2,1,2,2
15734,02,1200,1,1,3,3,2,2,2,1,2,1,3,3,2,3
15735,02,1200,1,1,2,2,2,2,2,1,2,1,2,2,2,2
15736,02,1800,1,1,2,3,3,3,3,1,3,2,3,3,2,2
15737,02,1800,1,1,2,2,2,2,2,2,3,2,2,2,3,3
15738,02,1800,1,1,2,2,2,2,2,1,3,2,2,2,2,2
15739,02,1800,1,1,2,3,2,2,2,1,3,3,2,2,2,3
15740,02,1800,1,1,2,3,3,2,2,2,3,2,0,0,3,3
15741,02,1800,1,1,2,3,2,2,2,2,2,1,3,2,2,3
15742,02,1800,1,1,2,3,2,2,2,2,2,1,3,3,2,3
15743,02,1800,1,1,2,3,2,2,2,2,2,1,2,2,2,2
15744,02,1800,1,1,1,1,1,2,2,1,1,1,2,2,2,3
15745,02,1800,1,1,2,3,3,2,2,1,3,3,2,2,3,3
15746,02,1800,1,1,2,2,2,3,3,2,2,1,3,3,2,2
15747,02,1800,1,1,2,2,2,3,2,1,2,1,3,3,3,3
15748,02,1800,1,1,2,2,2,2,1,1,2,2,0,0,3,3
15749,02,1800,1,1,2,3,2,3,3,2,3,2,2,2,2,2
15750,05,2400,1,2,2,2,2,2,2,1,2,1,1,1,1,1
15751,05,2400,1,2,2,3,3,3,2,1,3,2,2,2,2,2
15752,05,2400,1,2,2,2,2,2,2,1,1,1,3,3,1,2
15753,05,2400,1,2,2,2,2,2,2,1,2,1,2,2,3,3
15754,05,2400,1,2,2,2,2,2,2,1,1,1,3,3,2,2
15755,05,2400,1,2,2,3,2,3,2,2,2,2,2,2,3,3
15756,05,2400,1,2,3,3,2,2,2,1,2,1,2,2,2,2
15757,05,1600,2,2,2,2,2,3,2,1,2,1,2,2,2,3
15758,05,1600,2,2,2,2,2,2,2,1,2,2,2,2,2,2
15759,05,1600,2,2,2,2,2,2,2,1,1,1,2,2,2,3
15760,05,1600,2,2,2,3,2,2,2,2,2,1,1,1,1,2
15761,05,1600,2,2,2,3,3,3,2,1,3,2,2,1,3,3
15762,05,1600,2,2,2,2,2,3,2,2,1,1,2,2,2,2
15763,05,1600,2,2,2,2,2,2,2,1,2,1,2,1,1,1
15764,05,1600,2,2,2,2,2,2,2,1,2,2,2,2,2,2
15765,05,1600,2,2,3,3,3,2,2,1,2,1,3,3,2,3
15766,05,1600,2,2,2,3,2,3,2,1,3,2,2,2,2,3
15767,05,1600,2,2,2,2,2,3,2,2,2,1,2,1,3,3
15768,05,1600,2,2,2,2,2,2,2,1,2,2,3,3,2,2
15769,05,1600,2,2,2,3,3,2,2,1,3,3,2,2,3,3
15770,05,1600,2,2,2,2,2,2,2,1,2,1,0,0,2,2
15771,05,1600,2,2,0,2,2,3,2,2,2,1,1,1,3,3
15772,05,1600,2,2,2,2,2,2,2,2,3,2,2,2,3,3
15773,05,1600,2,2,2,3,2,3,2,1,2,1,3,3,1,2
15774,05,1600,2,2,2,2,2,2,2,1,3,2,2,2,2,2
15775,05,1600,2,2,2,3,3,2,2,1,3,2,2,2,2,2
15776,05,1600,2,2,2,3,3,2,2,2,2,2,0,3,1,2
15777,05,1600,2,2,0,3,3,2,2,1,2,2,0,0,3,3
15778,05,1600,2,2,2,2,2,3,2,1,1,1,2,2,2,2
15779,05,1600,2,2,2,2,2,2,2,1,2,1,0,0,2,2
15780,05,1600,2,2,0,2,2,3,2,2,2,1,3,3,2,3
15781,05,1600,2,2,2,2,2,2,2,2,2,1,0,0,3,3
15782,05,1600,2,2,2,2,2,2,2,1,1,1,3,2,1,1
15783,05,1600,2,2,2,2,2,2,2,1,2,1,2,2,2,2
15784,05,1600,2,2,2,3,2,2,2,1,2,1,2,2,2,2
15785,05,1600,2,2,2,2,2,2,2,1,1,1,2,2,2,2
15786,09,1200,2,1,2,3,3,2,2,2,3,2,3,3,3,3
15787,09,1200,2,1,2,3,3,3,3,2,3,2,2,1,2,3
15788,09,1200,2,1,2,3,3,2,2,1,2,1,2,2,2,2
15789,09,1200,2,1,2,2,2,2,2,2,2,1,2,1,1,1
15790,09,1200,2,1,3,3,2,2,2,2,2,2,2,1,3,3
15791,09,1200,2,1,2,2,2,2,2,1,2,1,2,2,1,1
15792,09,1200,2,1,2,3,2,3,2,2,3,2,2,2,2,3
15793,09,1200,2,1,2,2,2,3,2,2,2,2,2,2,2,2
15794,09,1200,2,1,2,3,2,2,2,1,2,1,0,0,1,1
15795,09,1200,2,1,2,2,2,2,2,1,2,1,3,2,2,2
15796,09,1200,2,1,2,2,2,3,2,2,3,2,2,2,3,3
15797,09,1200,2,1,3,3,3,2,2,1,3,2,3,3,3,3
15798,09,1200,2,1,2,2,2,3,2,1,2,1,2,2,1,1
15799,09,1200,2,1,2,2,2,2,2,2,2,1,3,3,3,3
15800,09,1200,2,1,2,2,2,2,2,2,2,2,3,3,2,2
15801,09,1800,2,1,0,3,3,3,2,2,3,2,0,3,2,2
15802,09,1800,2,1,2,3,2,2,2,1,2,2,2,2,3,3
15803,09,1800,2,1,2,2,2,3,2,2,3,2,2,2,3,3
15804,09,1800,2,1,2,3,2,2,2,1,2,1,2,2,3,3
15805,09,1800,2,1,2,2,2,2,2,1,1,1,2,2,2,3
15806,09,1800,2,1,2,2,2,3,2,2,2,2,2,1,2,2
15807,09,1800,2,1,2,2,2,3,2,1,2,1,1,1,2,3
15808,09,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
15809,09,1800,2,1,2,2,2,3,2,1,1,1,2,2,1,2
15810,09,1800,2,1,2,2,2,2,2,1,2,1,1,1,2,2
15811,09,1800,2,1,3,2,2,2,2,1,2,1,2,2,2,2
15812,09,1600,1,1,2,2,2,2,2,1,2,1,2,1,2,2
15813,09,1600,1,1,2,2,2,2,1,1,2,1,2,2,2,2
15814,09,1600,1,1,2,3,2,2,2,1,2,2,3,3,2,2
15815,09,1600,1,1,2,2,2,2,2,1,2,1,3,3,2,2
15816,09,1600,1,1,3,3,3,2,2,1,3,2,2,2,2,2
15817,09,1600,1,1,2,2,2,2,2,1,2,1,2,2,2,2
15818,09,1600,1,1,0,2,2,3,2,2,2,1,0,0,2,2
15819,09,1600,1,1,2,3,2,2,2,1,2,2,2,1,3,3
15820,09,1600,1,1,2,3,2,2,2,2,2,2,3,3,3,3
15821,09,1600,1,1,2,3,2,2,2,1,3,2,2,2,3,3
15822,09,1600,1,1,2,2,2,2,2,1,2,2,2,2,1,1
15823,09,1600,1,1,2,2,2,2,2,1,2,2,2,2,1,2
15824,02,1700,2,1,1,1,1,2,2,1,1,1,2,1,1,1
15825,02,1700,2,1,3,3,3,2,2,1,3,2,3,3,2,2
15826,02,1700,2,1,3,3,3,2,2,1,2,1,1,1,3,3
15827,02,1700,2,1,2,3,2,2,2,1,1,1,2,2,2,3
15828,02,1700,2,1,2,3,3,3,2,2,2,2,3,3,1,2
15829,02,1700,2,1,2,3,2,2,2,2,3,2,3,3,2,2
15830,02,1700,2,1,3,3,3,2,2,2,3,3,3,3,2,2
15831,02,1700,2,1,3,2,3,2,2,1,2,2,1,1,2,3
15832,05,3110,3,9,2,3,3,2,2,1,2,2,3,3,3,3
15833,05,3110,3,9,2,2,2,2,2,1,1,1,3,3,3,3
15834,05,3110,3,9,2,2,2,2,2,1,2,1,2,1,2,3
15835,05,3110,3,9,2,2,2,2,2,1,2,2,2,1,2,3
15836,05,3110,3,9,2,3,3,2,2,1,2,2,1,1,2,3
15837,05,3110,3,9,2,2,2,2,2,1,2,1,2,2,2,1
15838,05,3110,3,9,2,3,3,3,2,2,3,2,2,2,3,3
15839,05,3110,3,9,2,2,2,2,2,1,3,2,3,3,1,1
15840,05,3110,3,9,2,2,2,2,2,1,2,1,2,2,3,3
15841,05,3110,3,9,2,2,2,2,2,2,2,2,3,3,1,2
15842,05,3110,3,9,2,2,2,3,2,1,2,2,3,3,3,3
15843,05,1800,1,2,2,2,2,3,2,1,2,2,2,2,3,3
15844,05,1800,1,2,2,3,3,3,2,2,3,2,0,0,1,1
15845,05,1800,1,2,2,3,2,2,2,1,2,2,1,1,3,3
15846,05,1800,1,2,2,3,3,2,2,2,2,2,0,3,2,3
15847,05,1800,1,2,2,2,2,3,2,1,2,1,3,2,2,2
15848,05,1800,1,2,2,3,3,3,2,2,3,2,3,3,2,2
15849,05,1800,1,2,2,3,3,3,2,2,2,1,3,3,3,3
15850,05,1800,1,2,2,2,2,2,2,2,2,1,2,2,2,2
15851,05,1600,2,2,2,3,3,2,2,2,2,2,2,2,3,3
15852,05,1600,2,2,2,2,2,2,2,2,1,1,0,0,3,3
15853,05,1600,2,2,2,2,2,2,2,2,1,1,3,3,1,2
15854,05,1600,2,2,1,2,1,2,2,2,2,1,3,3,3,3
15855,05,1600,2,2,2,3,2,2,2,2,2,2,2,1,3,3
15856,05,1600,2,2,1,2,2,2,2,1,1,1,2,2,3,3
15857,05,1600,2,2,2,2,2,2,2,1,2,1,2,1,2,2
15858,05,1600,2,2,2,3,2,3,2,1,2,2,3,3,2,3
15859,05,1600,2,2,2,2,2,3,2,1,2,1,1,1,2,3
15860,05,1600,2,2,2,2,2,2,2,1,2,2,3,3,2,2
15861,05,1600,2,2,2,3,2,2,2,1,2,1,2,2,3,3
15862,05,1600,2,2,2,3,3,2,2,1,3,2,2,1,2,3
15863,09,2000,1,1,2,2,2,2,2,2,2,2,2,1,2,2
15864,09,2000,1,1,2,2,2,2,2,2,2,1,3,3,1,1
15865,09,2000,1,1,2,2,2,2,2,2,1,1,2,2,1,2
15866,09,2000,1,1,2,3,3,2,2,1,2,1,0,0,3,3
15867,09,2000,1,1,2,3,2,2,2,1,2,2,2,2,2,2
15868,09,2000,1,1,2,2,2,2,2,1,3,2,3,3,2,2
15869,09,2000,1,1,2,3,3,2,2,2,3,2,1,1,1,1
15870,09,2000,1,1,2,2,2,3,2,2,1,1,0,0,3,3
15871,09,2000,1,1,2,2,2,2,2,1,2,1,2,2,2,3
15872,09,2000,1,1,3,3,3,3,2,2,3,3,2,1,3,3
15873,09,1800,1,1,3,3,3,2,2,2,3,3,3,2,1,2
15874,09,1800,1,1,2,2,2,2,2,2,2,2,2,2,2,2
15875,09,1800,1,1,2,3,3,3,2,2,3,2,2,2,1,2
15876,09,1800,1,1,2,3,2,2,2,1,3,2,2,2,2,2
15877,09,1800,1,1,3,3,3,2,2,2,2,2,2,2,2,2
15878,09,1800,1,1,0,2,2,3,2,1,3,2,0,0,2,2
15879,09,1800,1,1,3,3,3,2,2,1,3,3,2,2,2,2
15880,02,1200,1,1,2,2,2,2,2,1,2,2,2,1,2,2
15881,02,1200,1,1,2,3,3,2,2,2,3,3,3,3,3,3
15882,02,1200,1,1,3,3,3,2,2,1,3,3,3,3,3,3
15883,02,1200,1,1,2,3,3,3,2,1,3,2,2,2,3,3
15884,02,1200,1,1,2,3,2,3,2,2,2,1,2,2,2,3
15885,02,1200,1,1,2,3,2,2,2,1,2,1,2,1,2,3
15886,02,1200,1,1,3,3,3,3,2,1,3,3,3,3,3,3
15887,02,1200,1,1,3,3,3,3,2,1,2,2,2,1,2,2
15888,02,1200,1,1,2,3,3,3,2,1,2,2,2,1,3,3
15889,02,1200,1,1,2,3,3,3,3,3,2,2,3,3,2,2
15890,02,1200,1,1,3,2,2,3,2,1,2,2,2,1,2,2
15891,02,1200,1,1,2,3,3,3,3,2,3,2,3,3,2,2
15892,02,1200,1,1,2,3,3,2,2,1,3,3,3,3,3,3
15893,02,1200,1,1,3,3,2,2,2,2,3,3,3,3,3,3
15894,02,1700,2,1,2,2,2,2,2,1,2,1,2,2,3,3
15895,02,1700,2,1,2,2,2,2,2,1,2,1,3,2,2,2
15896,02,1700,2,1,2,2,2,2,2,1,2,1,3,3,2,3
15897,02,1700,2,1,2,2,2,3,2,2,2,1,3,3,3,3
15898,02,1700,2,1,3,2,2,2,2,1,2,1,2,2,2,3
15899,02,1700,2,1,2,2,2,2,2,1,1,1,2,2,1,1
15900,02,1700,2,1,2,2,2,3,2,2,2,1,2,1,2,2
15901,02,1700,2,1,2,2,2,2,2,1,1,1,2,2,3,2
15902,02,1700,2,1,2,2,2,3,3,1,2,2,2,2,2,2
15903,02,1700,2,1,2,2,2,2,2,1,2,2,2,2,3,3
15904,02,1700,2,1,2,2,2,2,2,1,2,1,2,2,2,2
15905,02,1700,2,1,2,2,2,2,2,2,2,2,3,2,2,2
15906,05,1400,2,2,2,3,2,3,2,1,2,2,2,2,2,3
15907,05,1400,2,2,1,2,2,2,2,1,1,1,2,2,3,3
15908,05,1400,2,2,2,3,2,2,2,1,2,1,3,3,3,3
15909,05,1400,2,2,2,2,2,2,2,1,3,2,2,2,2,2
15910,05,1400,2,2,2,3,3,2,2,2,3,2,3,3,2,3
15911,05,1400,2,2,2,3,3,2,2,1,2,2,2,1,3,3
15912,05,1400,2,2,2,2,2,2,2,1,2,2,1,1,3,3
15913,05,1400,2,2,2,3,3,3,2,2,2,2,2,2,1,1
15914,05,1400,2,2,2,2,2,2,2,1,3,2,2,2,2,2
15915,05,1400,2,2,0,3,2,3,2,2,2,1,0,0,1,2
15916,05,1400,2,2,2,3,3,2,2,2,3,2,3,3,3,3
15917,05,1400,2,2,2,3,2,3,2,1,2,2,0,0,3,3
15918,05,1400,1,2,2,3,2,2,2,2,2,1,2,2,2,2
15919,05,1400,1,2,2,3,2,2,2,1,3,3,3,3,3,3
15920,05,1400,1,2,2,3,2,3,2,2,3,2,2,3,3,3
15921,05,1400,1,2,3,3,3,3,2,1,2,2,0,0,3,3
15922,05,1400,1,2,2,3,2,3,2,1,3,2,3,3,1,2
15923,05,1400,1,2,2,3,2,2,2,1,2,1,2,2,3,3
15924,05,1400,1,2,2,3,2,3,2,1,2,1,3,3,3,3
15925,05,1400,1,2,2,2,2,2,2,1,2,2,2,2,1,2
15926,05,1400,1,2,2,2,2,2,2,2,1,1,3,3,2,3
15927,05,1400,1,2,2,3,2,3,2,2,3,2,1,2,2,3
15928,09,1200,1,1,2,2,3,3,2,1,3,2,2,2,3,3
15929,09,1200,1,1,2,2,2,2,2,1,3,3,2,2,3,3
15930,09,1200,1,1,3,3,3,2,2,2,3,3,2,2,2,2
15931,09,1200,1,1,3,3,3,2,2,2,2,1,0,0,2,3
15932,09,1200,1,1,1,1,1,2,2,1,1,1,2,1,2,2
15933,09,1200,1,1,2,3,3,3,2,1,3,3,3,3,3,3
15934,09,1200,1,1,2,2,2,2,2,1,2,2,2,2,3,3
15935,09,1200,1,1,2,2,2,2,2,2,2,1,2,2,2,2
15936,09,1200,1,1,3,2,3,2,2,2,3,3,3,2,2,2
15937,09,1200,1,1,2,3,2,2,2,2,3,2,3,3,3,3
15938,09,1200,1,1,2,3,3,2,2,2,3,2,3,3,2,2
15939,09,1200,1,1,3,3,3,2,2,2,3,2,2,1,3,3
15940,09,1200,2,1,2,2,2,2,2,2,2,1,3,2,2,3
15941,09,1200,2,1,2,2,2,2,2,2,2,1,3,3,2,3
15942,09,1200,2,1,2,3,2,2,2,1,3,2,2,3,1,1
15943,09,1200,2,1,2,3,3,2,2,2,2,2,2,2,2,2
15944,09,1200,2,1,2,2,2,2,2,1,2,2,2,1,2,2
15945,09,1200,2,1,2,3,3,3,3,2,2,2,3,3,1,1
15946,09,1200,2,1,3,3,3,2,2,1,3,2,3,2,2,3
15947,09,1200,2,1,2,3,3,3,2,1,2,1,3,3,2,3
15948,09,1200,2,1,2,2,2,2,2,1,2,1,3,3,2,2
15949,09,1200,2,1,2,2,2,2,2,1,2,1,3,2,3,3
15950,09,1200,2,1,2,2,2,2,2,1,2,1,2,2,3,2
15951,09,1200,2,1,3,3,3,2,1,1,3,2,2,1,3,3
15952,09,1200,2,1,3,3,3,3,2,1,2,2,2,2,2,2
15953,09,1200,2,1,3,3,3,2,2,1,3,2,2,2,3,3
15954,09,1200,2,1,1,2,2,2,2,1,1,1,2,2,2,2
15955,09,1200,2,1,3,3,3,2,2,1,2,2,2,2,3,3
15956,09,2200,1,1,2,3,2,2,2,1,2,2,2,2,2,2
15957,09,2200,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15958,09,2200,1,1,2,2,2,2,2,1,2,2,3,2,3,3
15959,09,2200,1,1,2,3,2,2,2,2,3,2,3,3,1,1
15960,09,2200,1,1,2,2,2,2,2,1,2,1,1,1,1,2
15961,09,2200,1,1,2,2,1,2,2,2,1,1,2,1,2,3
15962,09,2200,1,1,2,3,2,2,2,2,2,1,2,1,1,2
15963,09,2200,1,1,2,2,2,2,2,2,3,2,3,3,3,3
15964,09,2200,1,1,2,2,2,2,2,1,2,1,2,1,2,2
15965,09,2200,1,1,2,2,2,2,1,1,2,1,2,2,2,2
15966,09,2200,1,1,2,3,2,2,2,2,2,2,3,3,2,3
15967,09,1800,2,1,2,2,2,2,2,2,3,2,1,2,3,3
15968,09,1800,2,1,2,2,2,2,2,1,2,1,0,0,2,3
15969,09,1800,2,1,2,2,2,2,2,1,2,1,3,3,2,2
15970,09,1800,2,1,3,3,3,3,2,2,2,2,2,2,2,2
15971,09,1800,2,1,2,3,2,2,2,2,2,2,3,3,2,2
15972,09,1800,2,1,2,2,2,2,2,1,2,1,3,3,2,2
15973,09,1800,2,1,2,2,2,2,2,2,2,1,0,0,2,3
15974,09,1800,2,1,2,3,3,2,2,2,2,2,1,1,3,3
15975,09,1800,2,1,2,2,2,2,2,1,2,2,2,2,2,2
15976,09,1800,2,1,2,2,2,2,2,1,1,1,2,2,3,3
15977,09,1800,2,1,2,2,2,2,2,1,3,2,2,2,2,3
15978,09,1800,2,1,2,2,2,2,2,1,2,1,2,2,1,1
15979,02,1200,1,1,2,2,2,2,2,1,2,1,0,0,3,3
15980,02,1200,1,1,2,2,2,2,2,1,1,1,2,2,1,1
15981,02,1200,1,1,2,2,2,2,2,2,2,2,3,2,2,2
15982,02,1200,1,1,2,3,3,2,2,2,3,2,3,3,2,2
15983,02,1200,1,1,3,3,3,3,2,2,2,2,3,3,2,2
15984,02,1200,1,1,2,2,2,2,2,2,2,2,2,2,2,2
15985,02,1200,1,1,3,3,3,3,2,1,3,3,3,3,3,3
15986,02,1200,1,1,3,3,3,2,2,1,3,3,2,2,2,3
15987,02,1200,1,1,2,3,2,2,1,1,2,2,3,3,2,3
15988,02,1200,1,1,2,3,2,3,2,1,2,2,2,2,2,2
15989,02,1200,1,1,2,2,2,2,2,1,2,1,2,1,2,2
15990,02,1200,1,1,2,3,3,2,2,2,3,2,2,2,3,3
15991,02,1200,1,1,2,3,2,3,2,1,2,2,2,2,2,2
15992,02,2000,1,1,2,3,2,2,2,1,2,2,2,2,2,2
15993,02,2000,1,1,2,2,2,3,2,2,2,1,2,2,2,2
15994,02,2000,1,1,2,2,2,3,2,2,2,1,2,2,2,3
15995,02,2000,1,1,2,2,2,2,2,2,2,2,2,2,2,2
15996,02,2000,1,1,2,2,2,2,2,1,3,2,2,2,2,2
15997,02,2000,1,1,2,2,2,3,2,1,1,1,3,3,1,2
15998,02,2000,1,1,2,2,2,2,1,1,2,2,2,2,3,3
15999,02,2000,1,1,2,3,3,2,2,2,3,2,2,2,3,3
16000,02,2000,1,1,2,3,2,2,2,2,2,1,2,2,2,2
16001,02,2000,1,1,1,1,1,2,2,1,1,1,2,2,2,3
16002,02,2000,1,1,2,2,2,2,2,1,2,2,3,3,2,2
16003,03,1700,2,1,0,3,2,3,2,1,2,1,0,0,1,1
16004,03,1700,2,1,0,3,3,2,2,1,3,2,1,1,2,2
16005,03,1700,2,1,2,2,2,2,2,1,1,1,2,2,2,2
16006,03,1700,2,1,0,3,2,2,1,1,3,2,1,1,2,2
16007,03,1700,2,1,3,2,3,2,2,1,2,1,3,2,2,2
16008,03,1700,2,1,2,2,2,2,2,2,2,1,3,2,2,3
16009,03,1700,2,1,2,2,2,2,2,1,1,1,0,0,2,2
16010,03,1700,2,1,2,3,3,2,2,1,3,2,3,3,2,2
16011,03,1700,2,1,2,2,2,3,2,1,2,2,2,1,2,2
16012,03,1700,2,1,2,3,3,3,2,2,3,2,3,3,3,3
16013,03,1200,1,1,3,3,2,2,2,1,2,1,2,2,2,2
16014,03,1200,1,1,2,2,2,3,2,1,2,2,1,1,2,2
16015,03,1200,1,1,2,3,2,3,2,1,2,1,2,2,2,2
16016,03,1200,1,1,3,3,3,2,2,1,2,2,2,2,2,2
16017,03,1200,1,1,2,3,3,2,2,2,2,1,2,2,2,3
16018,03,1200,1,1,2,3,2,2,2,1,3,2,3,3,3,3
16019,03,1200,1,1,2,2,2,2,2,1,3,3,3,3,3,3
16020,03,1200,1,1,2,3,2,2,2,1,2,2,2,2,2,3
16021,03,1200,1,1,3,3,3,2,2,1,2,2,1,1,3,3
16022,03,1200,1,1,2,3,3,2,2,1,3,2,2,2,2,2
16023,03,1200,1,1,2,2,2,3,2,2,2,1,3,2,2,2
16024,03,1200,1,1,2,3,2,3,2,1,3,2,2,1,3,3
16025,03,1200,1,1,2,3,3,3,2,2,2,2,2,3,3,3
16026,03,1200,1,1,2,3,2,2,2,2,3,2,3,3,3,3
16027,03,1200,1,1,2,2,2,2,2,1,3,2,2,1,2,3
16028,07,3300,3,9,3,3,3,2,2,1,3,2,1,2,3,3
16029,07,3300,3,9,2,2,2,2,2,1,1,1,3,3,3,3
16030,07,3300,3,9,2,2,2,2,2,1,2,1,2,2,3,3
16031,07,3300,3,9,2,3,2,3,2,1,2,1,3,3,2,2
16032,07,3300,3,9,1,1,1,3,3,2,2,1,2,1,2,2
16033,07,3300,3,9,3,3,3,3,2,2,3,2,3,3,2,2
16034,07,3300,3,9,3,3,3,2,2,1,2,2,1,1,3,3
16035,07,3300,3,9,2,3,3,2,2,1,2,2,2,2,1,1
16036,07,3300,3,9,2,3,3,3,2,2,3,2,0,0,3,3
16037,07,3300,3,9,2,2,2,3,2,1,1,1,2,1,2,2
16038,07,3300,3,9,2,2,2,2,2,1,3,2,2,1,2,2
16039,07,3300,3,9,2,2,2,2,2,1,2,2,3,3,2,2
16040,07,3300,3,9,2,3,2,2,2,1,3,2,1,1,2,2
